"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"suspect";1,39137101832218;-1,54525448848127;0,669135288079788;-0,743140610010232;0,548292169934282;0,451707830065717;0,000228988842712546;0,000282441457437812;0,00011828465740462;1,08236455822325;0,000138572018214504
"stimuler";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"stephenson";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"souffrir";0,00142510509250747;-1,03281959450005;0,00137981864738751;-0,999999048049797;2,85044165054688e-06;0,999997149558348;2,6206604903747e-10;0,000137646735100424;0,000129037808077767;0,486213984962299;3,0505059035604e-05
"sociologue";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"situationniste";0,163860001335552;-1,17337594185849;0,138306250039495;-0,990389509839443;0,0283688369531544;0,971631163046844;3,17595488423758e-06;0,000162855629384654;0,00011828465740462;0,560387991644167;3,71454870421181e-05
"shanghai";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00015799216393998;0,000442043359947864;9,67783560583251e-05;1,24656449871652;0,000150386118167913
"scolaire";1,07978686922553;-0,0676172565005583;0,998045057327864;-0,0624985083295702;0,997387631494534;0,00261236850546684;0,000150450301038997;5,89972907651378e-07;0,000129037808077767;0,622791511650801;5,00498000323829e-05
"schumpeter";-1,78535875358098;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000274205847906426;2,26656735744472e-05;8,60252053851779e-05;1,05640810707497;9,60039647893426e-05
"réédition";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,00010282719296491;8,49962759041771e-06;3,22594520194417e-05;1,05640810707497;3,60014867960035e-05
"résumé";0,314022358365466;0,595005523903493;0,466748930044105;0,88438986668928;0,294289263389918;0,705710736610083;1,27244236165094e-05;4,56834582316234e-05;0,000129037808077767;0,333434085566335;1,43462027722644e-05
"résulter";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"rédaction";-1,44501897097651;0,218801212929822;-0,988729794999059;0,149711029924717;0,984917146786616;0,0150828532133839;0,000202080932925482;4,63316419003023e-06;9,67783560583251e-05;0,838707123250327;6,80767640255232e-05
"récurrent";-0,253829731860849;-0,81194533436537;-0,298378672812855;-0,954447571954814;0,127642280776916;0,872357719223084;4,15692284248034e-06;4,25344246632775e-05;6,45189040388834e-05;0,409243551615071;1,08056444065455e-05
"récent";-0,330504279668568;1,32529449320435;-0,241971006698342;0,970283480183699;0,0851792732735109;0,914820726726487;1,29205973124825e-05;0,000207755822087997;0,00011828465740462;0,652299062267598;5,03294198996415e-05
"roland";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;7,02187395288799e-05;0,000196463715532384;4,30126026925889e-05;1,24656449871652;6,68382747412946e-05
"reuters";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,000687258642040334;0,00205738253303441;0,000107531506731472;2,52205719970833;0,000683983452901265
"retourner";0,39120345826134;0,010496871525909;0,999640209273476;0,0268226024777793;0,999519341033202;0,000480658966799205;1,8102301209858e-05;1,30331135763456e-08;0,00011828465740462;0,225394708518608;6,00918879209932e-06
"renforcement";1,12664353733025;-1,37370826223761;0,634147827623615;-0,773211829138852;0,501757202298799;0,498242797701201;0,000163791000930107;0,000243503942931722;0,000129037808077767;0,916170606509213;0,000108310281762415
"reconnaissance";0,314022358365466;0,595005523903493;0,466748930044105;0,88438986668928;0,294289263389918;0,705710736610083;1,27244236165094e-05;4,56834582316234e-05;0,000129037808077767;0,333434085566335;1,43462027722644e-05
"rationalisation";-1,78535875358098;0,513300226442733;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000342757309883032;2,8332091968059e-05;0,000107531506731472;1,05640810707497;0,000120004955986678
"pénétrer";0,360879026470183;-0,711085481833555;0,452559145493772;-0,891734388610166;0,27829616475781;0,721703835242188;1,68050675400319e-05;6,52470079325295e-05;0,000129037808077767;0,394043949900487;2,00357823286822e-05
"publicité";-1,42590483220331;0,835034339109232;-0,862919909247708;0,505340707071899;0,813626511668596;0,186373488331404;0,00026236026373187;8,99757857316348e-05;0,000129037808077767;0,910572703068346;0,000106990749826641
"prétendre";-0,660140321343241;0,17241155870518;-0,967545263590316;0,252697769883207;0,956424499739585;0,0435755002604152;5,6232772660737e-05;3,83574505249472e-06;0,000129037808077767;0,388819059962177;1,95079695543728e-05
"précipiter";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00019310153370442;0,000540275217714056;0,00011828465740462;1,24656449871652;0,00018380525553856
"protester";1,79494156696861;2,24731769000066;0,624077372255722;0,781362549293472;0,488512258134646;0,511487741865355;0,000381091310563348;0,000597389186606834;0,00011828465740462;1,47927600938579;0,000258837290113423
"prolétarien";0,72077964559742;-1,65528341851598;0,399234368634822;-0,916848907345564;0,221108647251632;0,778891352748367;6,14516352593979e-05;0,000324095607894463;0,00011828465740462;0,882950348000149;9,22148746975078e-05
"prolétaire";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"procédure";1,64763895945185;1,3393336017683;0,775969473043769;0,630770462929404;0,693793158082905;0,306206841917096;0,000350300762274107;0,000231469890768505;0,000129037808077767;1,13941957993126;0,000167526815664853
"positif";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"plaindre";1,79869471198089;0,575850968832439;0,95238284611699;0,304904762872118;0,935926494807798;0,0640735051922041;0,000417476364605962;4,27894969639887e-05;0,000129037808077767;1,07095992244164;0,000148000579226143
"permanent";0,51193477899922;-1,47456811476942;0,327972789341909;-0,944687170152791;0,152868788017145;0,847131211982854;3,38178697512555e-05;0,000280573503173639;0,000129037808077767;0,754209252041373;7,34007822957729e-05
"perfectionnement";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"people";1,59029654313225;-0,509365776769926;0,952342259078231;-0,30503150914909;0,935871515425599;0,0641284845744015;0,000108780725841902;1,11597700780434e-05;4,30126026925889e-05;0,946905485111365;3,8566389854789e-05
"passager";-0,722635830262395;0,974311824840893;-0,595718946670339;0,803192963476387;0,451631418331664;0,548368581668335;6,17685489157516e-05;0,0001122856773654;0,00011828465740462;0,619389801031618;4,53791666506286e-05
"parallèlement";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;7,53857878458138e-05;1,76840743042922e-05;0,000129037808077767;0,47351116427472;2,8931931183208e-05
"newcomen";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"neuf";0,442319823466486;-1,41432968018723;0,298485116825974;-0,95441428899267;0,12772950413227;0,872270495867729;2,3142017813085e-05;0,000236608164725835;0,00011828465740462;0,71289804287483;6,01150567216051e-05
"médical";0,277531729798446;-0,58143953516629;0,430763082496007;-0,902465050159029;0,25434475750386;0,745655242496139;9,11074101567912e-06;3,99887227794562e-05;0,00011828465740462;0,316984392533281;1,18851365242228e-05
"morale";-0,253829731860849;-0,81194533436537;-0,298378672812855;-0,954447571954814;0,127642280776916;0,872357719223084;8,31384568496069e-06;8,5068849326555e-05;0,000129037808077767;0,409243551615071;2,1611288813091e-05
"militantisme";2,38915619038536;3,65063174803914;0,547603297582523;0,836738088338727;0,390705122864986;0,609294877135015;0,000552417369763326;0,00128977600582952;9,67783560583251e-05;2,20169229031518;0,000469128139609229
"mhistoire";0,759793852616877;0,480463846320925;0,845190424282757;0,534465290454613;0,789208503957382;0,21079149604262;4,34535559520923e-05;1,73762156797119e-05;7,52720547120306e-05;0,492647779016414;1,82686657403398e-05
"masculin";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;7,53857878458138e-05;1,76840743042922e-05;0,000129037808077767;0,47351116427472;2,8931931183208e-05
"marin";0,358781876827206;-1,34204355868861;0,258269870342187;-0,96607280992347;0,0966601543993899;0,903339845600608;1,38419324637245e-05;0,00019367294436509;0,000107531506731472;0,66472710356808;4,75140997696685e-05
"luxemburg";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,0001755468488222;0,00049115928883096;0,000107531506731472;1,24656449871652;0,000167095686853236
"littéraire";0,673476279743142;0,916739636569992;0,592049760873768;0,80590140876494;0,446908218952232;0,55309178104777;5,8527717240741e-05;0,000108444865748008;0,000129037808077767;0,580296251615852;4,34526740469794e-05
"limité";-0,000928092332487774;-0,340485796837544;-0,00272577855904538;-0,999996285058723;1,11236696957609e-05;0,999988876330303;1,01885125745716e-10;1,37128086834818e-05;0,00011828465740462;0,160289020273591;3,03903684269154e-06
"laws";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"koutchma";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,0008247103704484;0,00246885903964129;0,000129037808077767;2,52205719970833;0,000820780143481518
"juif";0,999239467728354;-1,89623715684473;0,466192060686958;-0,884683538081526;0,293655896022589;0,706344103977409;0,000118104807223176;0,000425317958890536;0,00011828465740462;1,06215243429343;0,000133444940969826
"jenny";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"jazeera";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,000687258642040334;0,00205738253303441;0,000107531506731472;2,52205719970833;0,000683983452901265
"jacob";-0,706996989447958;1,47850256444223;-0,431399414414716;0,90216104174512;0,25503307297133;0,744966927028669;2,14996233424438e-05;9,40242519274914e-05;4,30126026925889e-05;0,806410073909516;2,79709754098134e-05
"isaac";-1,44501897097651;0,218801212929822;-0,988729794999059;0,149711029924717;0,984917146786616;0,0150828532133839;0,000202080932925482;4,63316419003023e-06;9,67783560583251e-05;0,838707123250327;6,80767640255232e-05
"intéresser";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"institutionnel";-1,53010391662763;0,29242596630805;-0,982223030712735;0,187717654836964;0,976184838804683;0,0238151611953175;0,000302105638394668;1,10344030845882e-05;0,000129037808077767;0,892054790067259;0,000102683351776241
"infini";-0,764339405767561;-0,370196814096002;-0,899995221642714;-0,435899760289316;0,864540451149913;0,135459548850089;5,65393408843603e-05;1,32630557282192e-05;9,67783560583251e-05;0,47351116427472;2,1698948387406e-05
"industrialiser";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
"indulgent";1,41663140242505;-1,4137130647719;0,707835495096282;-0,706377315520396;0,600535078761826;0,399464921238173;0,000194219114510633;0,0001934197348871;9,67783560583251e-05;1,05299014383475;0,000107306703375609
"imprimerie";-1,27484907967427;0,071551706173366;-0,998428668297781;0,0560374367822117;0,997900378171314;0,00209962182868745;0,00020971742990404;6,60627982664161e-07;0,000129037808077767;0,735109123925058;6,97301506401823e-05
"immoler";2,52808830295112;4,37410957844071;0,500400019170788;0,865794329395772;0,333386399052294;0,666613600947707;0,000687258642040334;0,00205738253303441;0,000107531506731472;2,52205719970833;0,000683983452901265
"ignorer";0,665087681171233;-1,60709267085023;0,38239293807611;-0,923999805686949;0,204085043824119;0,79591495617588;4,7565661280671e-05;0,000277726660576856;0,000107531506731472;0,848027520309558;7,73313556714673e-05
"géopolitique";0,322214132125409;0,859105435123241;0,351170828191405;0,936311406225174;0,173965446712739;0,826034553287262;7,81489127047738e-06;5,55554544346859e-05;7,52720547120306e-05;0,444989453451892;1,49050421070142e-05
"guère";-0,253829731860849;-0,81194533436537;-0,298378672812855;-0,954447571954814;0,127642280776916;0,872357719223084;8,31384568496069e-06;8,5068849326555e-05;0,000129037808077767;0,409243551615071;2,1611288813091e-05
"guillaume";0,665087681171233;-1,60709267085023;0,38239293807611;-0,923999805686949;0,204085043824119;0,795914956175879;2,37828306403355e-05;0,000138863330288428;5,37657533657362e-05;0,848027520309558;3,86656778357337e-05
"global";-0,0454315630122096;0,273271411236995;-0,163999727936028;0,986460384017984;0,0397361761445276;0,960263823855471;2,66337509277694e-07;9,63619048554245e-06;0,000129037808077767;0,131280818041734;2,22392187006413e-06
"gisèle";2,13595675235729;4,02312691007726;0,468927590430242;0,883236613220538;0,296771626347116;0,703228373652884;0,00053965142293591;0,00191450225257501;0,00011828465740462;2,25848857883619;0,000603342910104397
"fusiller";1,27769928985929;-2,13719089517347;0,5131322284654;-0,858309568926114;0,348578873472342;0,651421126527657;0,00021065621858664;0,000589391146597152;0,000129037808077767;1,24656449871652;0,000200514824223884
"frapper";0,442319823466486;-1,41432968018723;0,298485116825974;-0,95441428899267;0,12772950413227;0,872270495867729;2,3142017813085e-05;0,000236608164725835;0,00011828465740462;0,71289804287483;6,01150567216051e-05
"fossile";-1,78535875358099;0,513300226442734;-0,961067933798805;0,276312190508662;0,947678019077092;0,052321980922908;0,000411308771859639;3,39985103616708e-05;0,000129037808077767;1,05640810707497;0,000144005947184014
